O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
25.55,OK,4.1,OK,0.2,BDL,0.36,OK,12.37,OK,11.07,OK,16.04,96.4,1.743,2.15,110.5,5.867,0.1,810.26,,2023,7,25,22,40
31.26,OK,2.96,OK,0.2,BDL,0.28,OK,10.46,OK,11.54,OK,19.01,54.97,2.644,3.267,206.5,6.67,0.1,803.996,83.9,2023,12,8,16,34
40.94,OK,1.33,OK,0.2,BDL,0.21,OK,27.12,OK,14.82,OK,17.53,83.8,12.2,14.01,80.1,12.84,1.1,809.089,27.1,2023,9,1,22,30
35.02,OK,1.17,OK,0.2,BDL,0.25,OK,12.59,OK,23.74,OK,17.44,84.4,2.637,3.379,228.5,13.26,0.1,803.852,,2023,10,3,20,14
50.36,OK,1.96,OK,0.2,BDL,0.3,OK,16.74,OK,11.4,OK,13.64,93.7,5.171,6.963,175.0,14.93,0.1,808.108,1.982,2023,8,2,22,43
19.86,OK,1.7,OK,0.2,BDL,0.32,OK,16.11,OK,6.04,OK,17.77,88.6,0.0,0.0,0.0,0.0,0.2,805.975,60.75,2023,8,4,17,27
51.42,OK,4.41,OK,0.2,BDL,0.27,OK,47.84,OK,26.52,OK,21.72,66.29,5.192,6.513,348.8,7.314,1.1,803.145,84.8,2023,11,9,14,43
34.93,OK,0.58,OK,0.2,BDL,0.21,OK,11.72,OK,6.37,OK,15.36,91.5,2.028,2.243,286.6,14.8,0.1,807.109,,2023,9,16,20,43
51.83,OK,0.71,OK,0.2,BDL,0.26,OK,55.8,OK,40.16,OK,21.23,53.26,4.611,5.427,311.0,10.48,0.6,805.508,91.5,2023,6,21,13,29
47.04,OK,3.02,OK,0.2,BDL,0.04,OK,10.91,OK,18.85,OK,16.61,86.8,0.944,1.464,185.2,10.55,0.1,809.539,,2023,7,18,0,8
19.66,OK,5.09,OK,0.2,BDL,0.17,OK,23.42,OK,13.74,OK,17.49,93.9,0.502,0.758,319.1,0.0,0.1,808.481,,2023,7,10,23,49
13.2,OK,2.04,OK,0.2,BDL,0.22,OK,5.68,OK,2.0,BDL,15.95,96.7,0.0,0.0,0.0,0.0,0.1,803.594,0.138,2023,10,9,21,51
37.2,OK,0.2,BDL,0.2,BDL,0.02,BDL,37.43,OK,30.77,OK,19.11,80.1,2.819,3.318,223.1,9.03,0.2,808.316,82.3,2023,7,24,13,10
28.08,OK,13.3,OK,0.2,BDL,0.5,OK,29.94,OK,17.96,OK,16.11,80.1,1.012,1.864,89.8,7.503,0.3,807.118,0.461,2023,12,3,19,15
41.63,OK,1.92,OK,0.2,BDL,0.06,OK,14.3,OK,20.76,OK,16.39,85.4,4.014,5.458,255.6,19.5,0.1,807.199,,2023,7,7,0,15
18.61,OK,6.62,OK,0.2,BDL,0.54,OK,2.0,BDL,4.86,OK,10.1,95.4,0.0,0.0,0.0,0.0,0.1,806.145,0.046,2024,2,17,0,10
31.57,OK,0.53,OK,0.2,BDL,0.21,OK,2.0,BDL,2.0,BDL,20.17,75.86,2.106,3.133,134.5,10.04,0.3,804.429,5.532,2023,10,4,18,39
51.56,OK,2.9,OK,0.2,BDL,0.07,OK,21.0,OK,2.0,BDL,17.96,78.38,3.348,4.045,224.3,26.55,0.1,804.494,18.21,2023,7,3,17,59
9.91,OK,6.7,OK,0.2,BDL,0.26,OK,6.88,OK,12.66,OK,15.62,98.7,0.0,0.0,0.0,0.0,0.1,802.738,,2023,10,10,0,47
26.87,OK,2.13,OK,0.2,BDL,0.32,OK,22.18,OR,2.0,BDL,15.39,93.2,1.304,1.516,340.3,9.76,0.1,809.594,,2023,8,5,23,33
49.57,OK,2.12,OK,0.2,BDL,0.25,OK,37.47,OK,36.27,OK,20.42,73.87,3.256,3.799,316.1,5.704,0.1,805.724,27.98,2023,9,2,17,48
26.65,OK,2.38,OK,0.2,BDL,0.27,OK,7.54,OK,19.39,OK,15.11,98.4,1.275,1.587,327.3,12.13,0.1,805.512,0.23,2023,8,29,5,16
25.9,OK,2.15,OK,0.2,BDL,0.34,OK,16.0,OK,10.05,OK,17.98,85.5,1.678,1.915,35.56,7.668,0.3,806.336,8.3,2023,8,5,19,3
50.21,OK,5.12,OK,0.2,BDL,0.27,OK,12.87,OK,14.32,OK,14.47,97.6,0.0,0.0,0.0,0.0,0.1,809.06,,2023,8,12,0,57
51.75,OK,1.97,OK,0.2,BDL,0.34,OK,48.46,OK,42.31,OK,23.09,45.69,2.456,3.031,137.7,14.98,0.1,803.383,193.7,2023,5,10,16,28
52.4,OK,1.73,OK,0.2,BDL,0.39,OK,54.61,OK,36.1,OK,20.72,42.57,3.161,3.502,212.6,4.44,0.1,808.004,243.9,2023,5,9,9,13
28.86,OK,1.2,OK,0.2,BDL,0.15,OK,32.24,OK,13.4,OK,17.43,85.5,6.246,6.984,172.6,14.23,1.2,805.246,26.18,2023,7,1,16,36
24.24,OK,3.08,OK,0.2,BDL,0.36,OK,17.72,OK,12.21,OK,19.23,79.14,3.929,4.065,31.57,5.597,0.3,806.349,11.15,2023,8,5,18,55
22.58,OK,5.73,OK,0.2,BDL,0.35,OK,13.93,OK,7.07,OK,15.74,96.8,0.13,0.256,19.63,8.57,0.1,810.586,0.277,2023,7,26,0,16
42.4,OK,4.52,OK,0.2,BDL,0.21,OK,5.88,OK,6.49,OK,13.46,98.0,0.133,0.338,336.3,10.61,0.1,808.655,,2023,9,1,23,58
46.07,OK,2.66,OK,0.2,BDL,0.33,OK,33.27,OK,21.19,OK,15.1,87.9,2.388,2.888,129.1,7.561,0.3,806.402,0.323,2023,6,6,23,5
49.82,OK,2.05,OK,0.2,BDL,0.32,OK,37.28,OK,30.58,OK,14.86,88.1,3.755,4.076,177.4,2.57,0.2,806.015,,2023,6,6,23,16
48.8,OK,8.79,OK,0.2,BDL,0.09,OK,13.65,OK,13.29,OK,16.32,80.3,0.903,1.188,349.6,15.24,0.1,808.6,,2023,7,11,20,32
24.46,OK,9.16,OK,1.09,OK,0.38,OK,2.0,BDL,2.0,BDL,9.99,90.6,1.3,1.536,269.3,10.68,0.1,807.805,75.97,2023,12,26,10,16
29.5,OK,3.07,OK,0.2,BDL,0.25,OK,4.82,OK,2.0,BDL,15.42,84.9,0.464,0.737,141.2,3.439,0.1,805.376,,2023,10,9,0,53
44.15,OK,3.69,OK,0.2,BDL,0.22,OK,13.51,OK,12.73,OK,14.02,97.3,3.995,4.516,259.5,10.24,0.1,808.859,1.475,2023,9,1,23,29
34.53,OK,2.77,OK,0.2,BDL,0.23,OK,15.81,OK,20.3,OK,17.42,82.5,2.237,2.734,108.8,5.008,0.1,807.276,0.415,2023,9,5,21,52
41.06,OK,5.8,OK,0.2,BDL,0.32,OK,33.49,OK,35.58,OK,17.75,85.5,3.791,5.028,104.5,5.263,0.1,804.25,0.323,2023,8,22,19,37
26.29,OK,7.48,OK,0.2,BDL,0.44,OK,43.84,OK,30.06,OK,15.13,89.7,2.869,3.092,229.8,4.192,0.1,805.043,,2023,12,15,19,4
16.08,OK,8.58,OK,0.2,BDL,0.52,OK,2.0,BDL,2.0,BDL,10.03,94.6,0.0,0.0,0.0,0.0,0.1,806.166,,2024,2,17,0,29
20.35,OK,1.11,OK,0.2,BDL,0.2,OK,7.92,OK,2.0,BDL,16.44,92.4,0.0,0.0,0.0,0.0,0.1,802.445,,2023,10,9,19,13
21.82,OK,4.0,OK,0.2,BDL,0.5,OK,2.0,BDL,18.39,OK,10.25,90.5,2.574,3.348,238.2,19.58,0.1,806.512,,2024,2,16,20,22
29.25,OK,2.88,OK,0.2,BDL,0.24,OK,14.68,OK,2.0,BDL,14.96,87.4,0.292,0.553,182.0,11.42,0.1,805.234,,2023,10,9,1,10
27.58,OK,2.04,OK,0.2,BDL,0.22,OK,25.96,OK,34.23,OK,15.17,97.4,0.445,0.85,230.5,8.92,0.3,805.696,0.277,2023,8,29,4,1
27.73,OK,5.75,OK,0.2,BDL,0.11,OK,20.49,OK,17.11,OK,15.89,95.9,0.058,0.195,80.4,3.928,0.1,809.685,,2023,7,18,1,4
36.92,OK,2.31,OK,0.2,BDL,0.05,OK,13.87,OK,9.26,OK,16.64,87.4,1.654,2.048,357.1,3.203,0.1,807.698,,2023,7,22,22,22
42.85,OK,2.97,OK,0.2,BDL,0.07,OK,11.47,OK,5.39,OK,16.72,90.6,1.69,2.068,9.05,9.0,0.1,806.542,,2023,7,9,23,18
36.15,OK,0.2,BDL,0.2,BDL,0.18,OK,15.58,OK,14.22,OK,17.37,76.12,11.17,12.81,132.6,16.6,0.2,806.363,22.36,2023,9,16,20,29
45.98,OK,2.34,OK,0.2,BDL,0.2,OK,15.69,OK,29.6,OK,14.34,96.6,3.12,4.096,28.03,54.22,0.1,809.083,0.046,2023,9,1,23,9
22.79,OK,2.93,OK,0.2,BDL,0.56,OK,31.86,OK,24.41,OK,15.37,97.8,0.773,0.922,168.3,4.414,0.2,805.778,,2023,8,29,3,29
57.67,OK,17.01,OK,9.22,OK,0.26,OK,4.69,OK,16.77,OK,15.05,91.7,4.541,6.124,54.37,13.86,0.1,809.964,5.762,2023,8,11,23,24
54.35,OK,2.13,OK,0.2,BDL,0.21,OK,21.4,OK,13.8,OK,13.09,97.8,4.898,7.096,120.7,6.755,0.3,809.321,1.705,2023,9,1,22,44
32.23,OK,2.3,OK,0.2,BDL,0.34,OK,9.95,OK,11.93,OK,16.24,90.2,1.227,1.556,2.061,11.05,0.1,810.199,129.8,2023,7,25,11,44
26.3,OK,2.67,OK,0.2,BDL,0.3,OK,5.38,OK,21.48,OK,15.12,98.3,0.544,0.932,355.0,6.53,0.1,805.54,,2023,8,29,5,9
47.28,OK,2.36,OK,0.2,BDL,0.21,OK,16.79,OK,27.86,OK,13.71,98.4,3.186,3.615,151.4,10.1,0.1,809.015,,2023,9,1,22,59
17.08,OK,1.78,OK,0.2,BDL,0.2,OK,4.78,OK,2.0,BDL,15.66,96.5,0.826,1.3,248.9,12.45,0.1,803.452,,2023,10,9,22,44
37.42,OK,0.79,OK,0.2,BDL,0.22,OK,16.15,OK,15.49,OK,17.32,81.7,4.697,5.704,160.8,13.44,0.4,807.661,9.13,2023,8,14,23,16
17.48,OK,1.52,OK,0.2,BDL,0.23,OK,11.9,OK,6.78,OK,15.75,96.4,0.788,1.28,249.5,36.59,0.1,803.581,,2023,10,9,22,35
32.06,OK,6.3,OK,0.2,BDL,0.07,OK,19.85,OK,13.02,OK,15.04,98.2,1.06,1.546,351.3,9.63,0.1,809.006,,2023,7,18,2,9
54.55,OK,5.89,OK,0.2,BDL,0.23,OK,9.84,OK,11.95,OK,14.52,95.5,0.806,1.239,300.1,7.466,0.1,809.537,0.645,2023,8,12,0,35
12.05,OK,10.33,OK,0.2,BDL,0.46,OK,16.35,OK,15.07,OK,17.27,91.0,0.068,0.348,270.9,3.039,0.1,806.315,,2023,8,19,20,18
49.53,OK,3.01,OK,0.2,BDL,0.12,OK,15.16,OK,19.02,OK,15.94,91.5,2.864,3.236,114.2,14.46,0.1,809.197,0.876,2023,7,5,0,48
33.26,OK,1.31,OK,0.2,BDL,0.32,OK,2.0,BDL,7.43,OK,15.71,90.8,2.661,4.127,182.2,7.959,0.1,809.401,,2023,8,5,22,4
19.68,OK,12.12,OK,0.2,BDL,0.15,OK,33.02,OK,14.48,OK,16.81,85.9,0.0,0.0,0.0,0.0,0.1,807.172,,2023,7,21,23,5
5.65,OK,9.72,OK,3.32,OK,0.54,OK,24.6,OK,19.16,OK,15.92,94.8,0.0,0.0,0.0,0.0,0.1,805.751,68.54,2023,10,25,8,48
53.51,OK,1.41,OK,0.2,BDL,0.2,OK,18.3,OK,23.44,OK,15.75,82.7,2.127,2.826,21.43,24.25,0.1,807.075,,2023,6,28,0,31
27.32,OK,3.05,OK,0.2,BDL,0.06,OK,10.43,OK,5.36,OK,15.91,90.6,1.981,3.533,267.4,18.09,0.1,807.734,,2023,7,23,1,47
32.25,OK,3.59,OK,0.2,BDL,0.11,OK,10.36,OK,7.6,OK,15.9,92.3,1.584,1.761,306.3,11.23,0.1,807.828,,2023,7,22,23,6
11.29,OK,16.84,OK,0.2,BDL,0.29,OK,19.77,OK,25.08,OK,17.49,96.1,0.966,1.147,126.8,2.004,0.1,808.74,,2023,7,10,23,5
41.4,OK,3.83,OK,0.2,BDL,0.25,OK,11.81,OK,14.3,OK,14.84,94.4,1.787,2.028,219.1,4.833,0.1,806.648,,2023,6,28,1,11
37.75,OK,1.0,OK,0.2,BDL,0.25,OK,13.29,OK,16.09,OK,15.4,85.7,4.628,6.42,124.3,22.5,0.5,807.755,5.624,2023,8,14,23,26
25.3,OK,2.53,OK,0.2,BDL,0.57,OK,31.54,OK,23.98,OK,15.35,97.7,0.0,0.0,0.0,0.0,0.4,805.73,,2023,8,29,3,35
30.11,OK,6.97,OK,0.2,BDL,0.32,OK,12.11,OK,11.46,OK,15.41,93.6,2.36,2.673,106.2,9.74,0.1,807.785,0.461,2023,9,16,23,20
37.53,OK,3.67,OK,0.2,BDL,0.34,OK,17.75,OK,10.32,OK,15.89,94.3,7.75,9.12,85.6,7.045,0.3,808.092,,2023,8,5,20,4
49.83,OK,1.54,OK,0.2,BDL,0.3,OK,79.07,OK,61.22,OK,16.68,84.9,5.091,7.731,126.3,7.384,0.6,806.041,31.72,2023,5,23,14,45
20.68,OK,3.94,OK,0.2,BDL,0.24,OK,12.44,OK,7.61,OK,11.52,96.3,0.043,0.256,104.1,0.0,0.1,807.73,0.046,2023,12,7,4,57
22.3,OK,4.12,OK,0.2,BDL,0.5,OK,2.0,BDL,17.14,OK,10.25,89.8,3.893,4.905,257.7,9.68,0.1,806.458,,2024,2,16,20,17
18.33,OK,5.1,OK,0.2,BDL,0.25,OK,12.54,OK,8.19,OK,11.91,95.5,1.242,1.485,147.6,9.73,0.1,808.648,,2023,12,7,2,5
18.39,OK,10.73,OK,1.95,OK,0.42,OK,6.22,OK,7.54,OK,12.52,94.4,2.012,2.826,92.2,21.78,0.1,807.145,119.3,2023,12,7,15,38
18.76,OK,0.2,BDL,0.2,BDL,0.15,OK,11.69,OK,2.0,BDL,15.09,90.8,4.657,5.356,158.4,9.33,0.1,800.064,,2023,10,11,2,14
27.53,OK,2.95,OK,0.2,BDL,0.24,OK,8.98,OK,4.92,OK,16.31,97.7,0.978,1.208,59.02,5.707,0.1,805.206,,2023,10,6,2,52
35.13,OK,7.69,OK,0.2,BDL,0.05,OK,19.95,OK,17.28,OK,14.74,98.3,1.06,1.7,9.35,9.11,0.1,808.97,0.645,2023,7,18,2,17
41.59,OK,1.22,OK,0.2,BDL,0.02,BDL,10.52,OK,17.32,OK,17.38,79.79,1.256,1.393,347.1,13.58,0.1,807.511,,2023,7,22,22,9
25.99,OK,8.84,OK,0.2,BDL,0.41,OK,27.27,OK,35.45,OK,14.47,93.1,3.596,5.222,133.6,11.94,0.1,807.655,,2023,12,3,20,9
14.94,OK,3.47,OK,0.2,BDL,0.32,OK,9.8,OK,7.74,OK,14.46,92.7,0.0,0.0,0.0,0.0,0.1,805.438,11.8,2023,10,19,6,58
25.32,OK,6.68,OK,0.2,BDL,0.11,OK,10.67,OK,14.12,OK,15.77,97.0,1.091,1.341,52.24,6.56,0.1,809.272,,2023,7,18,1,43
19.17,OK,2.33,OK,0.2,BDL,0.06,OK,10.2,OK,20.31,OK,17.88,86.0,0.055,0.276,160.3,4.126,0.1,807.061,,2023,7,9,0,36
56.07,OK,2.76,OK,0.2,BDL,0.11,OK,10.63,OK,28.7,OK,16.61,84.2,2.248,3.082,110.3,25.45,0.1,809.019,,2023,7,5,0,36
32.63,OK,5.8,OK,0.2,BDL,0.33,OK,23.25,OK,22.68,OK,18.54,79.1,3.777,4.065,56.23,9.01,0.1,803.676,37.15,2023,10,25,15,20
29.78,OK,3.7,OK,0.2,BDL,0.25,OK,9.07,OK,10.7,OK,10.26,90.3,0.375,0.696,55.18,6.097,0.1,807.533,104.1,2023,12,26,10,32
39.84,OK,1.81,OK,0.2,BDL,0.07,OK,34.81,OK,25.85,OK,17.17,89.7,2.811,3.267,182.0,16.36,0.1,806.612,67.22,2023,7,23,14,35
43.26,OK,4.07,OK,0.2,BDL,0.24,OK,9.83,OK,8.09,OK,13.59,97.6,1.405,1.853,234.3,17.0,0.1,808.573,0.23,2023,9,1,23,41
45.67,OK,2.29,OK,0.2,BDL,0.02,BDL,18.43,OK,2.0,BDL,18.81,66.02,9.2,11.49,108.2,7.95,0.1,806.084,5.347,2023,7,11,19,15
16.53,OK,1.89,OK,0.2,BDL,0.22,OK,22.18,OR,9.45,OK,15.63,97.1,0.0,0.0,0.0,0.0,0.1,803.499,,2023,10,9,23,6
27.87,OK,2.86,OK,0.2,BDL,0.42,OK,4.33,OK,13.56,OK,15.2,98.1,1.673,1.833,297.9,3.137,0.2,805.547,,2023,8,29,4,59
54.27,OK,2.1,OK,0.2,BDL,0.2,OK,23.11,OK,14.12,OK,13.2,97.6,7.122,9.13,109.0,16.45,0.2,809.43,3.365,2023,9,1,22,42
40.97,OK,1.48,OK,0.2,BDL,0.26,OK,49.19,OK,31.49,OK,17.07,88.6,2.807,3.297,277.6,8.44,0.1,805.302,90.2,2023,9,15,14,40
46.5,OK,0.93,OK,0.2,BDL,0.02,BDL,33.21,OK,22.11,OK,17.69,74.06,1.905,2.775,103.9,16.62,0.1,806.782,105.0,2023,7,23,14,18
35.86,OK,0.41,OK,0.2,BDL,0.23,OK,2.0,BDL,9.27,OK,15.96,88.1,2.215,3.082,347.4,7.763,0.1,807.179,1.014,2023,8,17,1,14
32.29,OK,7.46,OK,0.2,BDL,0.38,OK,24.39,OK,20.41,OK,17.73,83.9,3.97,5.151,71.71,6.645,0.1,803.758,39.41,2023,10,25,15,22
28.9,OK,2.01,OK,0.2,BDL,0.23,OK,25.56,OK,34.46,OK,15.13,97.4,0.688,0.86,202.7,9.63,0.4,805.737,0.092,2023,8,29,4,2
44.8,OK,2.06,OK,0.2,BDL,0.2,OK,14.48,OK,26.9,OK,14.38,95.7,2.318,2.765,352.8,7.025,0.1,808.941,0.599,2023,9,1,23,16
32.09,OK,8.12,OK,0.2,BDL,0.05,OK,17.35,OK,13.64,OK,14.74,98.5,0.666,0.809,17.73,18.39,0.1,808.998,,2023,7,18,2,24
28.34,OK,2.39,OK,0.2,BDL,0.1,OK,14.06,OK,16.52,OK,15.91,96.3,0.0,0.0,0.0,0.0,0.1,805.754,,2023,7,7,1,59
15.6,OK,2.29,OK,0.2,BDL,0.25,OK,2.0,BDL,2.0,BDL,15.59,95.8,0.0,0.0,0.0,0.0,0.1,806.642,,2023,8,17,6,1
34.6,OK,1.35,OK,0.2,BDL,0.32,OK,13.56,OK,16.29,OK,15.78,92.1,1.314,1.751,139.9,12.56,0.1,807.855,0.184,2023,8,5,20,29
45.85,OK,6.76,OK,0.2,BDL,0.11,OK,14.25,OK,10.67,OK,15.66,85.9,2.089,2.417,1.321,5.239,0.1,808.892,,2023,7,11,21,0
31.89,OK,1.51,OK,0.2,BDL,0.23,OK,4.19,OK,2.0,BDL,11.04,83.6,4.721,5.939,224.1,14.09,0.1,806.907,101.6,2023,12,26,11,16
28.82,OK,9.16,OK,0.6,OK,0.31,OK,27.36,OK,22.08,OK,18.53,80.2,1.019,1.167,53.42,8.55,0.1,805.879,72.83,2023,9,7,16,42
19.41,OK,9.88,OK,1.75,OK,0.43,OK,8.37,OK,6.29,OK,12.45,94.4,3.528,3.85,98.2,4.876,0.1,807.206,132.7,2023,12,7,15,29
54.84,OK,3.45,OK,0.2,BDL,0.28,OK,4.79,OK,8.27,OK,14.5,97.0,3.296,4.137,249.9,10.77,0.1,808.97,,2023,8,12,1,4
22.77,OK,2.93,OK,0.2,BDL,0.47,OK,2.0,BDL,2.0,BDL,9.71,95.8,0.0,0.0,0.0,0.0,0.1,805.125,,2024,2,17,2,17
29.52,OK,8.19,OK,0.2,BDL,0.31,OK,8.25,OK,2.0,BDL,15.15,91.1,0.247,0.43,348.8,7.129,0.1,807.771,,2023,8,3,1,3
22.78,OK,5.81,OK,1.36,OK,0.21,OK,19.31,OK,2.0,BDL,18.66,86.6,2.152,2.468,168.7,11.07,0.1,805.005,161.4,2023,7,1,16,7
20.96,OK,3.01,OK,0.2,BDL,0.33,OK,12.77,OK,2.0,BDL,17.16,94.6,0.0,0.0,0.0,0.0,0.1,805.786,,2023,10,7,1,17
33.7,OK,2.68,OK,0.2,BDL,0.27,OK,2.0,BDL,12.44,OK,18.09,88.5,0.975,1.331,332.2,8.71,0.1,804.069,,2023,10,3,19,43
39.0,OK,0.58,OK,0.2,BDL,0.22,OK,12.29,OK,15.35,OK,17.57,79.02,6.033,7.619,209.6,10.61,0.6,803.967,20.14,2023,9,5,19,18
55.23,OK,4.16,OK,0.2,BDL,0.27,OK,26.59,OK,19.78,OK,19.06,73.55,8.09,11.16,196.9,9.7,1.2,805.301,33.19,2023,8,13,18,0
14.22,OK,3.11,OK,0.2,BDL,0.24,OK,4.63,OK,4.91,OK,15.9,96.4,0.0,0.0,0.0,0.0,0.1,803.547,,2023,10,9,22,10
53.2,OK,2.23,OK,0.2,BDL,0.21,OK,10.1,OK,17.21,OK,19.74,61.96,2.946,4.055,111.2,7.494,0.1,806.532,,2023,6,27,23,17
