Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2016-03-01 00:00:00,37.18,BDL,2.87,BDL,null,19.99,BDL
2016-03-01 00:01:00,37.08,BDL,2.8,BDL,null,19.55,BDL
2016-03-01 00:02:00,37.12,BDL,2.72,BDL,null,19.04,BDL
2016-03-01 00:03:00,36.88,BDL,2.91,BDL,null,18.22,BDL
2016-03-01 00:04:00,36.83,BDL,3.11,BDL,null,18.16,BDL
2016-03-01 00:05:00,36.06,BDL,3.05,BDL,null,18.24,4.9
2016-03-01 00:06:00,35.8,BDL,3.14,BDL,null,18.45,6.78
2016-03-01 00:07:00,36.94,BDL,2.95,BDL,null,18.99,7.16
2016-03-01 00:08:00,36.89,BDL,2.56,BDL,null,19.79,7.48
2016-03-01 00:09:00,35.9,BDL,2.99,BDL,null,20.32,7.68
2016-03-01 00:10:00,36.1,BDL,3.14,BDL,null,20.22,7.98
2016-03-01 00:11:00,37.72,BDL,2.72,BDL,null,19.44,8.78
2016-03-01 00:12:00,37.65,BDL,2.49,BDL,null,18.04,8.52
2016-03-01 00:13:00,36.93,BDL,2.97,BDL,null,15.49,8.33
2016-03-01 00:14:00,35.55,BDL,3.44,BDL,null,14.57,8.01
2016-03-01 00:15:00,35.54,BDL,3.66,BDL,null,13.57,7.25
2016-03-01 00:16:00,36.65,BDL,2.97,BDL,null,12.62,6.91
2016-03-01 00:17:00,37.29,BDL,2.66,BDL,null,11.45,6.56
2016-03-01 00:18:00,37.5,BDL,2.5,BDL,null,10.5,BDL
2016-03-01 00:19:00,37.11,BDL,2.39,BDL,null,9.45,6.67
2016-03-01 00:20:00,36.59,BDL,2.28,BDL,null,9.32,6.79
2016-03-01 00:21:00,37.3,BDL,2.37,BDL,null,9.04,6.61
