Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2019-09-01 00:00:00,14.11,null,null,null,null,44.17,15.08
2019-09-01 00:01:00,14.04,null,null,null,null,42.76,14.65
2019-09-01 00:02:00,14.97,null,null,null,null,41.71,13.83
2019-09-01 00:03:00,14.44,null,null,null,null,38.41,12.74
2019-09-01 00:04:00,14.74,null,null,null,null,36.56,11.95
2019-09-01 00:05:00,17.68,null,null,null,null,33.15,11.84
2019-09-01 00:06:00,18.86,null,null,null,null,31.82,12.03
2019-09-01 00:07:00,19.76,null,null,null,null,29.44,12.11
2019-09-01 00:08:00,19.07,null,null,null,null,28.41,12.85
2019-09-01 00:09:00,19.6,null,null,null,null,27.44,13.03
2019-09-01 00:10:00,20.14,null,null,null,null,26.8,13.45
2019-09-01 00:11:00,19.47,null,null,null,null,25.7,14.05
2019-09-01 00:12:00,16.98,null,null,null,null,25.16,14.27
2019-09-01 00:13:00,15.42,null,null,null,null,24.91,14.72
2019-09-01 00:14:00,15.28,null,null,null,null,23.57,14.99
2019-09-01 00:15:00,14.46,null,null,null,null,23.05,15.08
2019-09-01 00:16:00,14.38,null,null,null,null,22.5,14.65
2019-09-01 00:17:00,15.47,null,null,null,null,21.96,14.51
2019-09-01 00:18:00,14.35,null,null,null,null,20.94,14.9
2019-09-01 00:19:00,14.97,null,null,null,null,20.46,14.88
2019-09-01 00:20:00,14.96,null,null,null,null,20.35,14.56
2019-09-01 00:21:00,14.99,null,null,null,null,19.97,13.16
2019-09-01 00:22:00,15.29,null,null,null,null,19.08,12.91
2019-09-01 00:23:00,15.62,null,null,null,null,17.29,13.3
2019-09-01 00:24:00,16.68,null,null,null,null,16.03,14.11
2019-09-01 00:25:00,17.7,null,null,null,null,14.8,13.9
2019-09-01 00:26:00,31.82,null,null,null,null,13.21,13.76
2019-09-01 00:27:00,43.27,null,null,null,null,10.77,13.65
2019-09-01 00:28:00,29.42,null,null,null,null,9.86,13.87
2019-09-01 00:29:00,25.87,null,null,null,null,9.49,15.08
2019-09-01 00:30:00,23.49,null,null,null,null,9.44,16.0
2019-09-01 00:31:00,21.51,null,null,null,null,10.2,16.38
2019-09-01 00:32:00,20.88,null,null,null,null,10.22,15.64
2019-09-01 00:33:00,20.22,null,null,null,null,10.81,14.87
