Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2018-02-01 00:00:00,30.75,BDL,BDL,BDL,null,15.95,24.48
2018-02-01 00:01:00,30.94,BDL,BDL,BDL,null,17.36,24.72
2018-02-01 00:02:00,31.3,BDL,BDL,BDL,null,18.02,24.78
2018-02-01 00:03:00,31.03,BDL,BDL,BDL,null,17.93,24.51
2018-02-01 00:04:00,31.03,BDL,BDL,BDL,null,17.62,23.77
2018-02-01 00:05:00,31.18,BDL,BDL,BDL,null,17.27,22.69
2018-02-01 00:06:00,30.81,BDL,BDL,BDL,null,16.42,21.29
2018-02-01 00:07:00,31.05,BDL,BDL,BDL,null,16.37,20.54
2018-02-01 00:08:00,31.5,BDL,BDL,BDL,null,15.96,18.98
2018-02-01 00:09:00,31.49,BDL,BDL,BDL,null,15.69,17.47
2018-02-01 00:10:00,31.1,BDL,BDL,BDL,null,15.54,15.25
2018-02-01 00:11:00,31.27,BDL,BDL,BDL,null,15.69,14.0
2018-02-01 00:12:00,31.26,BDL,BDL,BDL,null,15.95,14.36
2018-02-01 00:13:00,31.08,BDL,BDL,BDL,null,16.08,15.93
2018-02-01 00:14:00,30.66,BDL,BDL,BDL,null,16.07,16.07
2018-02-01 00:15:00,30.76,BDL,BDL,BDL,null,16.08,15.58
2018-02-01 00:16:00,31.4,BDL,BDL,BDL,null,16.06,14.59
2018-02-01 00:17:00,31.24,BDL,BDL,BDL,null,16.34,14.04
2018-02-01 00:18:00,31.42,BDL,BDL,BDL,null,16.5,12.63
2018-02-01 00:19:00,30.69,BDL,BDL,BDL,null,17.67,11.41
2018-02-01 00:20:00,31.04,BDL,BDL,BDL,null,17.69,10.41
2018-02-01 00:21:00,30.8,BDL,BDL,BDL,null,17.33,10.87
2018-02-01 00:22:00,30.39,BDL,BDL,BDL,null,17.22,13.09
2018-02-01 00:23:00,30.8,BDL,BDL,BDL,null,16.1,13.55
2018-02-01 00:24:00,31.48,BDL,BDL,BDL,null,15.44,13.42
2018-02-01 00:25:00,31.19,BDL,BDL,BDL,null,15.09,13.0
2018-02-01 00:26:00,30.37,BDL,BDL,BDL,null,14.97,12.57
2018-02-01 00:27:00,30.05,BDL,BDL,BDL,null,14.99,11.75
2018-02-01 00:28:00,30.62,BDL,BDL,BDL,null,15.29,11.15
2018-02-01 00:29:00,30.8,BDL,BDL,BDL,null,15.44,9.87
2018-02-01 00:30:00,30.45,BDL,BDL,BDL,null,15.81,6.66
2018-02-01 00:31:00,30.59,BDL,BDL,BDL,null,16.38,4.71
2018-02-01 00:32:00,31.18,BDL,BDL,BDL,null,17.68,BDL
2018-02-01 00:33:00,30.66,BDL,BDL,BDL,null,18.94,BDL
2018-02-01 00:34:00,30.81,BDL,BDL,BDL,null,18.83,BDL
2018-02-01 00:35:00,30.81,BDL,BDL,BDL,null,18.02,BDL
2018-02-01 00:36:00,30.63,BDL,BDL,BDL,null,16.34,BDL
2018-02-01 00:37:00,30.44,BDL,BDL,BDL,null,15.72,BDL
2018-02-01 00:38:00,30.73,BDL,BDL,BDL,null,15.65,BDL
2018-02-01 00:39:00,30.8,BDL,BDL,BDL,null,15.37,BDL
2018-02-01 00:40:00,30.42,BDL,BDL,BDL,null,14.93,BDL
2018-02-01 00:41:00,30.39,BDL,BDL,BDL,null,14.31,BDL
2018-02-01 00:42:00,29.92,BDL,BDL,BDL,null,13.85,BDL
2018-02-01 00:43:00,30.17,BDL,BDL,BDL,null,14.37,BDL
2018-02-01 00:44:00,30.44,BDL,BDL,BDL,null,14.33,BDL
2018-02-01 00:45:00,30.31,BDL,BDL,BDL,null,13.73,BDL
2018-02-01 00:46:00,30.23,BDL,BDL,BDL,null,12.66,BDL
2018-02-01 00:47:00,30.66,BDL,BDL,BDL,null,11.58,BDL
2018-02-01 00:48:00,30.86,BDL,BDL,BDL,null,11.51,BDL
2018-02-01 00:49:00,30.63,BDL,BDL,BDL,null,11.31,BDL
2018-02-01 00:50:00,30.93,BDL,BDL,BDL,null,10.4,BDL
2018-02-01 00:51:00,31.16,BDL,BDL,BDL,null,10.24,BDL
2018-02-01 00:52:00,30.92,BDL,BDL,BDL,null,10.37,BDL
2018-02-01 00:53:00,30.38,BDL,BDL,BDL,null,10.28,BDL
2018-02-01 00:54:00,30.68,BDL,BDL,BDL,null,9.28,BDL
2018-02-01 00:55:00,30.99,BDL,BDL,BDL,null,8.46,BDL
2018-02-01 00:56:00,30.86,BDL,BDL,BDL,null,8.7,BDL
2018-02-01 00:57:00,30.58,BDL,BDL,BDL,null,8.66,BDL
2018-02-01 00:58:00,30.55,BDL,BDL,BDL,null,8.76,BDL
2018-02-01 00:59:00,30.41,BDL,BDL,BDL,null,9.27,BDL
2018-02-01 01:00:00,31.33,BDL,BDL,BDL,null,9.48,BDL
2018-02-01 01:01:00,30.93,BDL,BDL,BDL,null,9.43,BDL
2018-02-01 01:02:00,31.73,BDL,BDL,BDL,null,9.16,BDL
2018-02-01 01:03:00,31.69,BDL,BDL,BDL,null,8.58,BDL
2018-02-01 01:04:00,31.65,BDL,BDL,BDL,null,8.25,BDL
2018-02-01 01:05:00,31.38,BDL,BDL,BDL,null,8.64,BDL
2018-02-01 01:06:00,30.66,BDL,BDL,BDL,null,9.28,BDL
2018-02-01 01:07:00,31.11,BDL,BDL,BDL,null,9.82,BDL
2018-02-01 01:08:00,30.7,BDL,BDL,BDL,null,10.26,BDL
2018-02-01 01:09:00,30.15,BDL,BDL,BDL,null,10.58,BDL
2018-02-01 01:10:00,30.15,BDL,BDL,BDL,null,10.45,BDL
2018-02-01 01:11:00,30.34,BDL,BDL,BDL,null,5.73,BDL
2018-02-01 01:12:00,30.23,BDL,BDL,BDL,null,9.71,BDL
2018-02-01 01:13:00,30.6,BDL,BDL,BDL,null,8.45,BDL
2018-02-01 01:14:00,30.42,BDL,BDL,BDL,null,8.1,BDL
2018-02-01 01:15:00,30.55,BDL,BDL,BDL,null,8.22,BDL
2018-02-01 01:16:00,30.55,BDL,BDL,BDL,null,8.99,BDL
2018-02-01 01:17:00,30.47,BDL,BDL,BDL,null,9.89,BDL
2018-02-01 01:18:00,30.95,BDL,BDL,BDL,null,10.96,BDL
2018-02-01 01:19:00,30.37,BDL,BDL,BDL,null,12.38,BDL
2018-02-01 01:20:00,30.43,BDL,BDL,BDL,null,13.68,BDL
2018-02-01 01:21:00,30.18,BDL,BDL,BDL,null,14.8,BDL
2018-02-01 01:22:00,30.35,BDL,BDL,BDL,null,15.8,BDL
2018-02-01 01:23:00,30.55,BDL,BDL,BDL,null,16.48,BDL
2018-02-01 01:24:00,30.28,BDL,BDL,BDL,null,17.44,BDL
2018-02-01 01:25:00,30.88,BDL,BDL,BDL,null,18.83,BDL
2018-02-01 01:26:00,30.34,BDL,BDL,BDL,null,21.81,BDL
2018-02-01 01:27:00,30.04,BDL,BDL,BDL,null,23.12,BDL
2018-02-01 01:28:00,30.2,BDL,BDL,BDL,null,24.74,4.47
2018-02-01 01:29:00,30.43,BDL,BDL,BDL,null,27.29,5.75
2018-02-01 01:30:00,30.23,BDL,BDL,BDL,null,28.07,8.07
2018-02-01 01:31:00,29.7,BDL,BDL,BDL,null,28.98,8.16
2018-02-01 01:32:00,29.57,BDL,BDL,BDL,null,30.18,8.44
2018-02-01 01:33:00,29.92,BDL,BDL,BDL,null,30.33,9.21
