Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Merida (meda), Yucatan
Lat 20.9838 N, Lon 89.6452 W, Alt 25 masl
Time UTC-6h
Air Quality data
BDL = Below Detection Limit, null = missing data
 
Time,O3,SO2,NO2,NO,CO,PM10,PM2.5
yyyy-mm-dd HH:MM:SS,ppb,ppb,ppb,ppb,ppm,ug/m^3,ug/m^3
2018-12-01 00:00:00,null,BDL,null,null,null,12.08,9.57
2018-12-01 00:01:00,null,BDL,null,null,null,11.88,9.82
2018-12-01 00:02:00,null,BDL,null,null,null,12.74,10.28
2018-12-01 00:03:00,null,BDL,null,null,null,14.46,10.36
2018-12-01 00:04:00,null,BDL,null,null,null,15.37,10.43
2018-12-01 00:05:00,null,BDL,null,null,null,15.53,11.06
2018-12-01 00:06:00,null,BDL,null,null,null,14.58,11.47
2018-12-01 00:07:00,null,BDL,null,null,null,14.03,11.46
2018-12-01 00:08:00,null,BDL,null,null,null,13.8,11.48
2018-12-01 00:09:00,null,BDL,null,null,null,14.38,11.6
2018-12-01 00:10:00,null,BDL,null,null,null,14.19,13.1
2018-12-01 00:11:00,null,BDL,null,null,null,12.97,13.78
2018-12-01 00:12:00,null,BDL,null,null,null,12.37,14.58
2018-12-01 00:13:00,null,BDL,null,null,null,10.09,15.3
2018-12-01 00:14:00,null,BDL,null,null,null,9.75,15.87
2018-12-01 00:15:00,null,BDL,null,null,null,10.42,15.87
2018-12-01 00:16:00,null,BDL,null,null,null,12.34,15.94
2018-12-01 00:17:00,null,BDL,null,null,null,13.67,15.63
2018-12-01 00:18:00,null,BDL,null,null,null,16.33,14.14
2018-12-01 00:19:00,null,BDL,null,null,null,17.57,12.95
2018-12-01 00:20:00,null,BDL,null,null,null,17.86,11.26
2018-12-01 00:21:00,null,BDL,null,null,null,16.14,10.01
2018-12-01 00:22:00,null,BDL,null,null,null,15.9,8.44
2018-12-01 00:23:00,null,BDL,null,null,null,16.49,7.57
2018-12-01 00:24:00,null,BDL,null,null,null,16.24,6.54
2018-12-01 00:25:00,null,BDL,null,null,null,11.33,6.0
2018-12-01 00:26:00,null,BDL,null,null,null,9.3,5.89
2018-12-01 00:27:00,null,BDL,null,null,null,8.28,6.29
2018-12-01 00:28:00,null,BDL,null,null,null,7.77,6.67
2018-12-01 00:29:00,null,BDL,null,null,null,9.3,6.4
2018-12-01 00:30:00,null,BDL,null,null,null,10.24,5.15
2018-12-01 00:31:00,null,BDL,null,null,null,12.67,BDL
2018-12-01 00:32:00,null,BDL,null,null,null,15.16,BDL
2018-12-01 00:33:00,null,BDL,null,null,null,16.94,BDL
2018-12-01 00:34:00,null,BDL,null,null,null,16.41,BDL
2018-12-01 00:35:00,null,BDL,null,null,null,15.48,BDL
2018-12-01 00:36:00,null,BDL,null,null,null,15.19,BDL
2018-12-01 00:37:00,null,BDL,null,null,null,16.5,BDL
2018-12-01 00:38:00,null,BDL,null,null,null,16.95,BDL
2018-12-01 00:39:00,null,BDL,null,null,null,16.09,BDL
2018-12-01 00:40:00,null,BDL,null,null,null,15.72,4.67
2018-12-01 00:41:00,null,BDL,null,null,null,15.51,5.25
2018-12-01 00:42:00,null,BDL,null,null,null,13.32,5.61
2018-12-01 00:43:00,null,BDL,null,null,null,11.08,5.47
2018-12-01 00:44:00,null,BDL,null,null,null,8.79,BDL
2018-12-01 00:45:00,null,BDL,null,null,null,7.39,5.5
2018-12-01 00:46:00,null,BDL,null,null,null,7.61,6.7
2018-12-01 00:47:00,null,BDL,null,null,null,9.56,7.3
2018-12-01 00:48:00,null,BDL,null,null,null,10.5,7.98
2018-12-01 00:49:00,null,BDL,null,null,null,10.82,8.63
2018-12-01 00:50:00,null,BDL,null,null,null,11.33,9.37
2018-12-01 00:51:00,null,BDL,null,null,null,11.75,9.42
2018-12-01 00:52:00,null,BDL,null,null,null,12.61,8.79
2018-12-01 00:53:00,null,BDL,null,null,null,15.06,7.98
2018-12-01 00:54:00,null,BDL,null,null,null,16.23,6.83
2018-12-01 00:55:00,null,BDL,null,null,null,14.88,5.96
2018-12-01 00:56:00,null,BDL,null,null,null,13.66,4.64
