Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2019-04-01 00:00:00,13.78,71.34,2.383,2.98,48.0,5.162,0.0,808.057,-1.818,null
2019-04-01 00:01:00,13.79,71.33,2.933,3.78,55.17,3.531,0.0,808.05,-2.024,null
2019-04-01 00:02:00,13.8,71.3,2.587,2.85,52.84,5.547,0.0,808.04,-2.333,null
2019-04-01 00:03:00,13.83,71.15,2.608,3.09,39.34,14.05,0.0,808.011,-2.024,null
2019-04-01 00:04:00,13.83,71.16,2.513,3.04,31.94,14.46,0.0,808.013,-2.024,null
2019-04-01 00:05:00,13.83,71.14,2.628,3.28,35.17,5.11,0.0,808.006,-1.921,null
2019-04-01 00:06:00,13.83,71.11,2.355,3.08,21.18,12.47,0.0,808.019,-1.612,null
2019-04-01 00:07:00,13.82,71.16,2.823,3.26,18.72,11.75,0.0,808.045,-1.304,null
2019-04-01 00:08:00,13.75,71.41,2.862,3.47,20.66,10.94,0.0,808.061,-1.269,null
2019-04-01 00:09:00,13.69,71.64,2.462,2.96,13.84,7.029,0.0,808.081,-1.475,null
2019-04-01 00:10:00,13.69,71.8,2.407,3.31,10.16,11.05,0.0,808.087,-1.749,null
2019-04-01 00:11:00,13.69,71.72,1.375,2.33,7.165,8.8,0.0,808.09,-1.304,null
2019-04-01 00:12:00,13.69,71.66,2.68,2.95,13.32,8.65,0.0,808.09,-1.647,null
2019-04-01 00:13:00,13.7,71.56,2.75,3.21,14.03,8.82,0.0,808.09,-1.784,null
2019-04-01 00:14:00,13.69,71.6,2.598,3.05,21.33,6.099,0.0,808.086,-1.921,null
2019-04-01 00:15:00,13.69,71.59,2.42,3.11,7.83,7.057,0.0,808.082,-1.578,null
2019-04-01 00:16:00,13.69,71.65,2.442,2.75,20.16,9.51,0.0,808.072,-1.509,null
2019-04-01 00:17:00,13.68,71.74,1.882,2.79,8.87,13.48,0.0,808.054,-1.304,null
2019-04-01 00:18:00,13.65,71.78,3.12,3.98,22.61,14.35,0.0,808.05,-1.372,null
2019-04-01 00:19:00,13.62,71.98,3.243,3.95,34.02,9.27,0.0,808.047,-1.578,null
2019-04-01 00:20:00,13.57,72.21,3.173,3.35,18.83,5.145,0.0,808.045,-1.509,null
2019-04-01 00:21:00,13.52,72.4,2.793,3.18,30.33,9.18,0.0,808.041,-1.441,null
2019-04-01 00:22:00,13.51,72.46,2.155,3.06,30.2,9.75,0.0,808.044,-1.269,null
2019-04-01 00:23:00,13.47,72.51,3.535,4.07,28.7,10.23,0.0,808.024,-1.235,null
2019-04-01 00:24:00,13.44,72.71,3.947,4.17,36.5,2.363,0.0,808.004,-1.304,null
2019-04-01 00:25:00,13.38,72.98,3.042,4.16,31.46,11.39,0.0,807.989,-1.612,null
2019-04-01 00:26:00,13.38,73.06,3.143,3.97,24.33,3.985,0.0,807.956,-1.921,null
2019-04-01 00:27:00,13.38,73.0,1.923,3.29,25.51,10.13,0.0,807.936,-1.235,null
2019-04-01 00:28:00,13.37,72.98,1.937,2.63,31.49,14.36,0.0,807.927,-0.995,null
2019-04-01 00:29:00,13.37,73.05,2.212,3.39,35.95,12.73,0.0,807.908,-1.166,null
2019-04-01 00:30:00,13.34,73.16,3.785,4.17,48.49,5.733,0.0,807.875,-1.304,null
2019-04-01 00:31:00,13.3,73.37,3.025,3.43,56.5,7.228,0.0,807.856,-1.304,null
2019-04-01 00:32:00,13.25,73.62,2.382,2.87,32.55,13.14,0.0,807.857,-1.372,null
2019-04-01 00:33:00,13.24,73.67,2.377,3.02,34.48,8.11,0.0,807.857,-1.99,null
2019-04-01 00:34:00,13.28,73.42,2.913,3.3,23.32,6.723,0.0,807.86,-2.23,null
2019-04-01 00:35:00,13.38,72.99,2.325,2.88,26.83,9.35,0.0,807.877,-2.058,null
2019-04-01 00:36:00,13.37,72.86,2.177,2.85,32.87,12.2,0.0,807.875,-1.818,null
2019-04-01 00:37:00,13.37,72.83,1.82,2.2,27.59,11.79,0.0,807.885,-1.406,null
2019-04-01 00:38:00,13.37,72.98,1.775,2.27,22.49,7.178,0.0,807.89,-1.372,null
2019-04-01 00:39:00,13.34,73.1,1.902,2.34,17.3,10.63,0.0,807.897,-1.235,null
2019-04-01 00:40:00,13.31,73.19,1.695,2.08,16.83,17.08,0.0,807.898,-1.406,null
2019-04-01 00:41:00,13.28,73.31,2.23,2.56,17.69,10.71,0.0,807.882,-1.475,null
2019-04-01 00:42:00,13.27,73.33,2.625,3.11,19.17,5.145,0.0,807.878,-1.509,null
2019-04-01 00:43:00,13.24,73.48,2.592,3.4,19.78,8.97,0.0,807.86,-1.715,null
2019-04-01 00:44:00,13.2,73.54,1.838,2.4,0.064,16.09,0.0,807.86,-1.509,null
2019-04-01 00:45:00,13.19,73.42,1.48,1.95,1.327,7.063,0.0,807.837,-1.063,null
2019-04-01 00:46:00,13.17,73.37,2.473,2.87,19.49,5.467,0.0,807.821,-1.304,null
2019-04-01 00:47:00,13.14,73.77,2.477,2.8,27.34,6.152,0.0,807.815,-1.647,null
2019-04-01 00:48:00,13.1,74.06,2.497,2.65,23.84,6.117,0.0,807.818,-1.681,null
2019-04-01 00:49:00,13.1,74.01,2.068,2.33,21.49,6.601,0.0,807.818,-1.681,null
2019-04-01 00:50:00,13.1,73.85,1.91,2.3,25.33,5.436,0.0,807.828,-1.681,null
2019-04-01 00:51:00,13.1,73.95,1.628,1.75,20.32,10.48,0.0,807.822,-1.441,null
2019-04-01 00:52:00,13.09,74.09,1.938,2.12,24.33,7.318,0.0,807.821,-1.509,null
2019-04-01 00:53:00,13.05,74.2,2.0,2.47,33.83,8.24,0.0,807.819,-1.681,null
2019-04-01 00:54:00,13.06,74.18,1.67,2.08,34.5,12.38,0.0,807.815,-1.715,null
2019-04-01 00:55:00,13.08,74.08,1.968,2.25,27.83,7.986,0.0,807.788,-2.093,null
2019-04-01 00:56:00,13.13,73.97,1.377,1.88,13.78,20.0,0.0,807.783,-1.99,null
2019-04-01 00:57:00,13.19,73.49,1.872,2.24,348.3,2.624,0.0,807.787,-1.578,null
2019-04-01 00:58:00,13.18,73.08,1.595,1.85,343.4,10.11,0.0,807.787,-1.063,null
2019-04-01 00:59:00,13.08,72.96,2.137,2.43,335.7,3.771,0.0,807.776,-0.515,null
2019-04-01 01:00:00,12.88,73.1,2.62,3.2,333.5,2.629,0.0,807.751,-0.24,null
2019-04-01 01:01:00,12.67,73.8,2.635,2.85,334.3,5.527,0.0,807.738,-0.377,null
2019-04-01 01:02:00,12.49,74.5,2.523,2.67,335.5,4.029,0.0,807.718,-0.549,null
2019-04-01 01:03:00,12.37,75.06,1.952,2.32,332.0,3.697,0.0,807.703,-0.686,null
2019-04-01 01:04:00,12.29,75.36,1.367,1.58,353.9,15.43,0.0,807.704,-0.172,null
2019-04-01 01:05:00,12.26,75.42,1.263,1.7,341.3,5.736,0.0,807.704,-0.137,null
2019-04-01 01:06:00,12.24,75.48,1.747,1.95,352.0,6.375,0.0,807.704,-0.686,null
2019-04-01 01:07:00,12.23,75.63,1.797,2.04,354.7,4.027,0.0,807.694,-1.235,null
2019-04-01 01:08:00,12.23,75.63,1.68,2.14,358.5,2.5,0.0,807.697,-1.372,null
2019-04-01 01:09:00,12.27,75.5,1.463,1.69,353.7,6.286,0.0,807.7,-1.304,null
2019-04-01 01:10:00,12.32,75.2,1.523,1.74,2.5,2.692,0.0,807.686,-1.406,null
2019-04-01 01:11:00,12.37,74.86,1.922,2.33,2.501,2.363,0.0,807.679,-1.784,null
