Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Juriquilla (jqro), Queretaro
Lat 20.703 N, Lon 100.4473 W, Alt 1945 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Visibility_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,deg,mm,hPa,W/m^2,m
2017-08-01 00:00:00,17.78,60.61,2.618,3.17,12.26,28.89,0.0,811.0,-1.098,null
2017-08-01 00:01:00,17.7,64.24,1.48,2.44,25.19,13.71,0.0,811.0,-1.578,null
2017-08-01 00:02:00,17.68,65.38,1.667,2.24,13.8,20.51,0.0,811.0,-1.406,null
2017-08-01 00:03:00,17.69,65.16,1.328,1.85,344.2,19.28,0.0,811.0,-1.372,null
2017-08-01 00:04:00,17.68,62.4,0.847,1.6,335.5,7.902,0.0,811.0,-0.823,null
2017-08-01 00:05:00,17.65,62.08,0.83,1.49,337.7,16.36,0.0,811.0,-0.755,null
2017-08-01 00:06:00,17.61,61.64,1.655,2.21,26.47,23.7,0.0,811.0,-1.303,null
2017-08-01 00:07:00,17.61,65.42,1.475,2.01,28.09,18.57,0.0,811.0,-1.818,null
2017-08-01 00:08:00,17.61,66.03,1.228,2.01,23.64,13.48,0.0,811.0,-1.887,null
2017-08-01 00:09:00,17.65,65.37,0.472,0.55,327.6,15.19,0.0,811.0,-1.303,null
2017-08-01 00:10:00,17.64,64.97,0.435,0.59,332.6,13.49,0.0,811.0,-1.029,null
2017-08-01 00:11:00,17.64,65.26,0.828,1.0,324.2,19.95,0.0,811.0,-1.166,null
2017-08-01 00:12:00,17.58,64.99,0.89,1.09,330.0,5.161,0.0,811.0,-1.441,null
2017-08-01 00:13:00,17.45,64.23,0.518,0.77,306.7,37.64,0.0,811.0,-1.201,null
2017-08-01 00:14:00,17.38,64.21,0.82,1.08,302.1,34.19,0.0,811.0,-1.338,null
2017-08-01 00:15:00,17.33,65.05,0.483,0.69,286.6,31.54,0.0,811.0,-1.441,null
2017-08-01 00:16:00,17.33,65.68,0.313,0.55,258.1,20.84,0.0,811.0,-1.338,null
2017-08-01 00:17:00,17.32,65.93,0.502,0.7,147.2,53.34,0.0,811.0,-1.441,null
2017-08-01 00:18:00,17.33,67.77,1.705,2.66,118.3,36.01,0.0,811.0,-2.435,null
2017-08-01 00:19:00,17.37,67.73,1.07,1.27,97.0,13.6,0.0,811.0,-2.333,null
2017-08-01 00:20:00,17.37,67.7,0.455,0.77,10.35,49.4,0.0,811.0,-1.612,null
2017-08-01 00:21:00,17.36,67.48,0.885,1.13,239.9,51.55,0.0,811.0,-1.406,null
2017-08-01 00:22:00,17.33,67.11,1.987,2.68,147.9,14.61,0.0,811.0,-2.435,null
2017-08-01 00:23:00,17.34,67.59,2.407,2.87,101.3,8.22,0.0,811.0,-3.602,null
2017-08-01 00:24:00,17.44,67.79,1.797,2.56,119.5,17.51,0.0,811.0,-3.533,null
2017-08-01 00:25:00,17.5,67.46,2.52,3.1,105.6,25.97,0.0,811.0,-3.19,null
2017-08-01 00:26:00,17.51,67.09,2.787,3.9,82.7,6.073,0.0,811.0,-3.465,null
2017-08-01 00:27:00,17.52,67.12,1.45,1.69,90.4,8.35,0.0,811.0,-2.881,null
2017-08-01 00:28:00,17.5,67.16,2.148,2.68,135.7,28.24,0.0,811.0,-2.367,null
2017-08-01 00:29:00,17.41,67.15,1.178,1.72,103.2,8.35,0.0,811.0,-1.852,null
2017-08-01 00:30:00,17.38,67.3,0.623,0.82,132.0,45.38,0.0,811.0,-1.509,null
2017-08-01 00:31:00,17.37,67.24,0.733,1.39,177.5,78.42,0.0,811.0,-1.441,null
2017-08-01 00:32:00,17.37,67.3,0.97,1.2,193.7,36.7,0.0,811.0,-1.852,null
2017-08-01 00:33:00,17.41,67.7,0.74,1.16,148.9,11.73,0.0,810.0,-1.681,null
2017-08-01 00:34:00,17.42,67.59,1.528,2.07,99.0,50.97,0.0,810.0,-1.715,null
2017-08-01 00:35:00,17.36,67.21,1.61,2.09,70.68,9.57,0.0,810.0,-1.921,null
2017-08-01 00:36:00,17.32,67.22,1.107,1.36,93.0,34.47,0.0,810.0,-1.578,null
2017-08-01 00:37:00,17.26,67.58,1.703,2.02,122.2,15.55,0.0,810.0,-1.852,null
2017-08-01 00:38:00,17.22,67.41,1.712,2.47,113.4,20.35,0.0,810.0,-1.715,null
2017-08-01 00:39:00,17.23,67.22,1.508,2.29,14.94,31.21,0.0,810.0,-1.99,null
2017-08-01 00:40:00,17.2,66.9,0.668,1.39,40.69,21.29,0.0,810.0,-1.441,null
2017-08-01 00:41:00,17.19,66.79,0.7,1.11,11.15,28.11,0.0,810.0,-1.372,null
2017-08-01 00:42:00,17.16,66.54,1.103,1.78,56.82,67.65,0.0,810.0,-1.406,null
2017-08-01 00:43:00,17.1,66.46,1.113,1.88,41.23,59.3,0.0,810.0,-1.784,null
2017-08-01 00:44:00,17.1,66.15,0.673,0.98,42.64,15.98,0.0,810.0,-1.852,null
2017-08-01 00:45:00,17.15,66.0,1.062,1.57,50.48,15.57,0.0,810.0,-1.715,null
2017-08-01 00:46:00,17.13,65.95,0.452,0.72,13.92,50.24,0.0,810.0,-1.544,null
2017-08-01 00:47:00,17.09,66.08,0.545,0.85,148.3,96.4,0.0,810.0,-1.509,null
2017-08-01 00:48:00,17.05,66.23,0.923,1.33,277.8,34.95,0.0,810.0,-1.509,null
2017-08-01 00:49:00,17.05,66.32,0.673,0.99,83.2,52.28,0.0,810.0,-1.612,null
2017-08-01 00:50:00,17.02,66.51,0.843,1.4,231.2,62.71,0.0,810.0,-1.578,null
2017-08-01 00:51:00,17.01,65.98,1.32,1.88,138.9,28.47,0.0,810.0,-1.99,null
2017-08-01 00:52:00,17.0,66.04,0.592,1.2,117.1,58.14,0.0,810.0,-2.195,null
2017-08-01 00:53:00,16.99,66.14,1.115,1.7,134.5,16.92,0.0,810.0,-2.264,null
2017-08-01 00:54:00,16.95,66.24,0.652,1.18,183.1,58.7,0.0,810.0,-2.161,null
2017-08-01 00:55:00,16.96,66.31,0.548,0.84,122.5,51.87,0.0,810.0,-1.681,null
2017-08-01 00:56:00,16.96,66.35,0.68,1.09,177.0,51.06,0.0,810.0,-1.715,null
2017-08-01 00:57:00,16.96,66.48,1.247,1.65,196.2,17.06,0.0,810.0,-2.092,null
2017-08-01 00:58:00,16.95,66.52,2.452,3.7,227.0,13.11,0.0,810.0,-3.053,null
2017-08-01 00:59:00,16.96,66.82,2.48,3.62,209.2,13.44,0.0,810.0,-4.7,null
2017-08-01 01:00:00,16.94,66.65,1.518,1.82,106.0,15.99,0.0,810.0,-2.95,null
2017-08-01 01:01:00,16.91,66.03,0.61,0.92,92.8,20.05,0.0,810.0,-2.23,null
2017-08-01 01:02:00,16.98,65.28,0.415,0.74,225.8,57.18,0.0,810.0,-1.441,null
2017-08-01 01:03:00,17.02,65.19,0.445,0.9,206.8,59.31,0.0,810.0,-1.441,null
2017-08-01 01:04:00,17.06,65.45,1.237,1.68,223.6,12.17,0.0,810.0,-1.921,null
2017-08-01 01:05:00,17.05,65.6,1.93,2.58,246.7,9.64,0.0,810.0,-2.847,null
2017-08-01 01:06:00,17.05,65.78,0.837,1.76,282.9,49.44,0.0,810.0,-2.607,null
2017-08-01 01:07:00,17.0,65.78,0.85,1.18,346.2,11.47,0.0,810.0,-1.784,null
2017-08-01 01:08:00,16.87,65.99,0.673,0.9,355.6,9.99,0.0,810.0,-1.578,null
2017-08-01 01:09:00,16.74,66.49,1.575,2.07,307.9,12.94,0.0,810.0,-1.852,null
2017-08-01 01:10:00,16.65,67.13,2.243,2.68,276.8,11.17,0.0,810.0,-2.916,null
2017-08-01 01:11:00,16.61,67.51,2.19,2.39,296.7,13.64,0.0,810.0,-2.676,null
2017-08-01 01:12:00,16.56,67.62,2.558,2.77,314.0,2.449,0.0,810.0,-1.715,null
2017-08-01 01:13:00,16.35,68.24,2.242,2.45,301.2,10.12,0.0,810.0,-1.578,null
